x                    , E_1               , dE/dx_1               , E_2               , dE/dx_2
 1.6400000000000012  , 1.6775518237507534, 0.07350086935603944   , 1.423761993802669 , 0.10227616638456948
 1.6500000000000012  , 1.676816815057193 , 0.07348511704589901   , 1.4227392321388235, 0.10220484345163162
 1.6600000000000013  , 1.676081963886734 , 0.07346933327584705   , 1.4217171837043072, 0.10213336365384441
 1.6700000000000013  , 1.6753472705539754, 0.07345351801074095   , 1.4206958500677689, 0.10206172693894805
 1.6800000000000013  , 1.674612735373868 , 0.07343767121552762   , 1.4196752327983795, 0.10198993325575227
 1.6900000000000013  , 1.6738783586617128, 0.0734217928550993    , 1.418655333465822 , 0.1019179825552356
 1.7000000000000013  , 1.6731441407331618, 0.07340588289447239   , 1.4176361536402697, 0.10184587478909886
 1.7100000000000013  , 1.6724100819042171, 0.07338994129853038   , 1.4166176948923788, 0.1017736099113803
 1.7200000000000013  , 1.6716761824912318, 0.07337396803230445   , 1.415599958793265 , 0.1017011878768551
 1.7300000000000013  , 1.6709424428109088, 0.07335796306066998   , 1.4145829469144966, 0.10162860864225333
 1.7400000000000013  , 1.670208863180302 , 0.07334192634868486   , 1.4135666608280741, 0.10155587216571932
 1.7500000000000013  , 1.6694754439168151, 0.07332585786133042   , 1.412551102106417 , 0.10148297840689402
 1.7600000000000013  , 1.6687421853382018, 0.07330975756356777   , 1.4115362723223481, 0.10140992732696073
 1.7700000000000014  , 1.6680090877625662, 0.07329362542042878   , 1.4105221730490785, 0.10133671888854229
 1.7800000000000014  , 1.6672761515083618, 0.0732774613969371    , 1.409508805860193 , 0.101263353056009
 1.7900000000000014  , 1.6665433768943925, 0.07326126545815388   , 1.408496172329633 , 0.10118982979507667
 1.8000000000000014  , 1.665810764239811 , 0.07324503756906377   , 1.4074842740316822, 0.10111614907337878
 1.8100000000000014  , 1.6650783138641203, 0.07322877769476935   , 1.4064731125409484, 0.10104231085979994
 1.8200000000000014  , 1.6643460260871725, 0.07321248580035464   , 1.4054626894323505, 0.10096831512474573
 1.8300000000000014  , 1.663613901229169 , 0.0731961618508155    , 1.4044530062811031, 0.10089416184049375
 1.8400000000000014  , 1.6628819396106609, 0.0731798058113018    , 1.4034440646626982, 0.10081985098078712
 1.8500000000000014  , 1.662150141552548 , 0.07316341764689904   , 1.4024358661528904, 0.10074538252103313
 1.8600000000000014  , 1.661418507376079 , 0.07314699732276705   , 1.4014284123276801, 0.10067075643816004
 1.8700000000000014  , 1.6606870374028513, 0.07313054480396626   , 1.4004217047632985, 0.10059597271077854
 1.8800000000000014  , 1.6599557319548117, 0.07311406005569028   , 1.3994157450361908, 0.10052103131911524
 1.8900000000000015  , 1.6592245913542547, 0.07309754304303336   , 1.3984105347229996, 0.10044593224498279
 1.9000000000000015  , 1.6584936159238244, 0.07308099373127082   , 1.3974060754005497, 0.10037067547194338
 1.9100000000000015  , 1.6577628059865117, 0.07306441208544996   , 1.3964023686458302, 0.1002952609850867
 1.9200000000000015  , 1.6570321618656572, 0.0730477980708587    , 1.3953994160359793, 0.10021968877154414
 1.9300000000000015  , 1.6563016838849485, 0.07303115165275668   , 1.3943972191482639, 0.10014395881944724
 1.9400000000000015  , 1.655571372368421 , 0.07301447279622168   , 1.3933957795600693, 0.10006807111914397
 1.9500000000000015  , 1.6548412276404587, 0.0729977614666215    , 1.3923950988488778, 0.09999202566250714
 1.9600000000000015  , 1.6541112500257924, 0.07298101762918968   , 1.3913951785922527, 0.0999158224432181
 1.9700000000000015  , 1.6533814398495006, 0.07296424124915515   , 1.3903960203678205, 0.0998394614563813
 1.9800000000000015  , 1.652651797437009 , 0.07294743229179003   , 1.3893976257532568, 0.09976294269916561
 1.9900000000000015  , 1.6519223231140912, 0.07293059072245789   , 1.3883999963262652, 0.09968626616990214
 2.0000000000000013  , 1.6511930172068665, 0.07291371650649511   , 1.3874031336645662, 0.09960943186944388
 2.010000000000001   , 1.6504638800418017, 0.07289680960918664   , 1.3864070393458718, 0.09953243979982462
 2.020000000000001   , 1.6497349119457099, 0.07287986999586167   , 1.3854117149478735, 0.0994552899650234
 2.0300000000000007  , 1.6490061132457512, 0.0728628976319548    , 1.3844171620482233, 0.09937798237065479
 2.0400000000000005  , 1.6482774842694317, 0.07284589248278944   , 1.3834233822245168, 0.09930051702405725
 2.0500000000000003  , 1.6475490253446037, 0.07282885451385532   , 1.3824303770542763, 0.0992228939345044
 2.06                , 1.6468207367994652, 0.07281178369050707   , 1.3814381481149312, 0.09914511311297343
 2.07                , 1.6460926189625602, 0.07279467997821806   , 1.3804466969838014, 0.09906717457227511
 2.0799999999999996  , 1.645364672162778 , 0.07277754334246009   , 1.3794560252380788, 0.09898907832702364
 2.0899999999999994  , 1.6446368967293534, 0.07276037374864214   , 1.3784661344548086, 0.09891082439340003
 2.099999999999999   , 1.643909292991867 , 0.0727431711623426    , 1.3774770262108746, 0.0988324127896924
 2.109999999999999   , 1.6431818612802436, 0.07272593554901652   , 1.3764887020829777, 0.09875384353573288
 2.1199999999999988  , 1.6424546019247535, 0.0727086668742035    , 1.3755011636476204, 0.0986751166534812
 2.1299999999999986  , 1.6417275152560113, 0.07269136510354098   , 1.3745144124810855, 0.09859623216662448
 2.1399999999999983  , 1.6410006016049759, 0.07267403020251825   , 1.3735284501594194, 0.09851719010050206
 2.149999999999998   , 1.6402738613029506, 0.07265666213677222   , 1.3725432782584144, 0.09843799048240372
 2.159999999999998   , 1.6395472946815828, 0.07263926087187787   , 1.3715588983535902, 0.09835863334166377
